tr384	<img src="basic.jpg" />	If something is {{c1::basic}}, it is very simple or easy.<br />→ &nbspI learned some {{c1::basic}} English skills in school today.	basic	['beɪsɪk]	temel	[sound:basic.mp3]	sse_4000
tr385	<img src="bit.jpg" />	A {{c1::bit}} is a small amount of something.<br />→ &nbspI ate a {{c1::bit}} of chocolate before I went to bed.	bit	[bɪt]	bir parça	[sound:bit.mp3]	sse_4000
tr386	<img src="consider.jpg" />	To {{c1::consider}} something means to think about it.<br />→ &nbspPete didn't like his job. He {{c1::consider}}ed getting a new one.	consider	[kən'sɪdə]	dikkate almak, düşünmek	[sound:consider.mp3]	sse_4000
tr387	<img src="destroy.jpg" />	To {{c1::destroy}} means to damage something so badly that it cannot be used.<br />→ &nbspThe glass was {{c1::destroy}}ed.	destroy	[dɪ'strɔɪ]	yıkmak, tahrip etmek	[sound:destroy.mp3]	sse_4000
tr388	<img src="entertain.jpg" />	To {{c1::entertain}} someone is to do something that they enjoy.<br />→ &nbspThe clown {{c1::entertain}}ed the kids at the party.	entertain	[ˌentə'teɪn]	eğlendirmek	[sound:entertain.mp3]	sse_4000
tr389	<img src="extra.jpg" />	If something is {{c1::extra}}, it is more than what is needed.<br />→ &nbspThe squirrel had {{c1::extra}}  nuts for the winter.	extra	['ekstrə]	ekstra, fazladan	[sound:extra.mp3]	sse_4000
tr390	<img src="goal.jpg" />	A {{c1::goal}} is something you work toward.<br />→ &nbspHer {{c1::goal}} was to become a doctor.	goal	[gəul]	hedef, amaç	[sound:goal.mp3]	sse_4000
tr391	<img src="lie.jpg" />	To {{c1::lie}} is to say or write something untrue to deceive someone.<br />→ &nbsp;Whenever Pinocchio {{c1::lie}}d to his father, his nose grew.	lie	[laɪ]	Yalan, yalan söylemek	[sound:lie.mp3]	sse_4000
tr392	<img src="meat.jpg" />	{{c1::meat}} is food made of animals.<br />→ &nbspThis piece of {{c1::meat}} I'm eating tastes very good.	meat	[miːt]	et	[sound:meat.mp3]	sse_4000
tr393	<img src="opinion.jpg" />	An {{c1::opinion}} is a thought about a person or a thing.<br />→ &nbspMeg told me her {{c1::opinion}} of my story. She said it was not funny.	opinion	[ə'pɪnjən]	görüş, fikir	[sound:opinion.mp3]	sse_4000
tr394	<img src="real.jpg" />	If something is {{c1::real}}, it actually exists.<br />→ &nbspThe handbag has a stamp on it, so it's {{c1::real}}.	real	[rɪəl]	gerçek	[sound:real.mp3]	sse_4000
tr395	<img src="reflect.jpg" />	To {{c1::reflect}} is when a surface sends back light, heat, sound or an image.<br />→ &nbspHer face was {{c1::reflect}}ed on the smooth glass.	reflect	[rɪ'flekt]	yansıtmak	[sound:reflect.mp3]	sse_4000
tr396	<img src="regard.jpg" />	To {{c1::regard}} someone or something is to think of them in a certain way.<br />→ &nbspThe boy {{c1::regard}}ed the girl as a good friend.	regard	[rɪ'gɑːd]	saygı duymak, kabul etmek	[sound:regard.mp3]	sse_4000
tr397	<img src="serve.jpg" />	To {{c1::serve}} someone is to give them food or drinks.<br />→ &nbsp;He {{c1::serve}}d us our drinks quickly.	serve	[sɜːv]	servis yapmak, hizmet etmek	[sound:serve.mp3]	sse_4000
tr398	<img src="vegetable.jpg" />	A {{c1::vegetable}} is a plant used as food.<br />→ &nbspCarrots are my favorite {{c1::vegetable}}.	vegetable	['veʤ(ə)təbl]	sebze	[sound:vegetable.mp3]	sse_4000
tr399	<img src="war.jpg" />	A {{c1::war}} is a big fight between two groups of people.<br />→ &nbspMany young men died in the {{c1::war}}.	war	[wɔː]	savaş	[sound:war.mp3]	sse_4000
tr400	<img src="worth.jpg" />	If something is {{c1::worth}} an amount of money, it costs that amount.<br />→ &nbspOur house is {{c1::worth}} a lot of money.	worth	[wɜːθ]	değer	[sound:worth.mp3]	sse_4000
tr401	<img src="appear.jpg" />	To {{c1::appear}} is to seem.<br />→ &nbspShe {{c1::appear}}ed to be sad. She was crying.	appear	[ə'pɪə]	görünmek, ortaya çıkmak, belli olmak	[sound:appear.mp3]	sse_4000
tr402	<img src="base.jpg" />	The {{c1::base}} is the bottom of something.<br />→ &nbspThe {{c1::base}} of the table has three legs.	base	[beɪs]	baz, taban, temel	[sound:base.mp3]	sse_4000
tr403	<img src="brain.jpg" />	The {{c1::brain}} is the organ in your head that lets you think.<br />→ &nbspYou must use your {{c1::brain}} to solve the problem.	brain	[breɪn]	beyin	[sound:brain.mp3]<br />	sse_4000
tr404	<img src="career.jpg" />	A {{c1::career}} is a job that you do for a large part of your life.<br />→ &nbspHe was in the hospitality business for most of his {{c1::career}}.	career	[kə'rɪə]	kariyer	[sound:career.mp3]	sse_4000
tr405	<img src="clerk.jpg" />	A {{c1::clerk}} is a type of worker. {{c1::clerk}}s in a store help customers.<br />→ &nbsp;The {{c1::clerk}} added up her bill for the groceries.	clerk	[klɜ͟ːrk]	kâtip, yazman	[sound:clerk.mp3]	sse_4000
tr406	<img src="effort.jpg" />	{{c1::effort}} is hard work or an attempt to do something.<br />→ &nbspHe always puts a lot of {{c1::effort}} into his studies.	effort	['efət]	çaba, efor	[sound:effort.mp3]	sse_4000
tr407	<img src="enter.jpg" />	To {{c1::enter}} a place is to go into it.<br />→ &nbspTwo guards greeted me as I {{c1::enter}}ed the front door.	enter	['entə]	giriş yapmak	[sound:enter.mp3]	sse_4000
tr408	<img src="excellent.jpg" />	When something is {{c1::excellent}}, it is very good.<br />→ &nbspI got an {{c1::excellent}} score on my school test.	excellent	['eks(ə)l(ə)nt]	mükemmel	[sound:excellent.mp3]	sse_4000
tr409	<img src="hero.jpg" />	A {{c1::hero}} is a brave person who does things to help others.<br />→ &nbspTo children, the man in the blue and red costume was a real {{c1::hero}}.	hero	['hɪərəu]	kahraman	[sound:hero.mp3]	sse_4000
tr410	<img src="hurry.jpg" />	To {{c1::hurry}} is to do something quickly.<br />→ &nbsp;I {{c1::hurried}} home on my bike.	hurry, hurried	['hʌrɪ]	acele, aceleyle, acele etmek	[sound:hurry.mp3]	sse_4000
tr411	<img src="inform.jpg" />	To {{c1::inform}} someone is to tell them about something.<br />→ &nbspI called and {{c1::inform}}ed her about my idea.	inform	[ɪn'fɔːm]	bilgi vermek	[sound:inform.mp3]	sse_4000
tr412	<img src="later.jpg" />	{{c1::later}} means after the present, expected, or usual time.<br />→ &nbspShe missed the train, so she'll arrive a little {{c1::later}} than expected.	later	['leɪtə]	daha sonra	[sound:later.mp3]	sse_4000
tr413	<img src="leave.jpg" />	To {{c1::leave}} means to go away from someone or something.<br />→ &nbspHe packed his bag and was ready to {{c1::leave}} for home.	leave	[liːv]	ayrılmak	[sound:leave.mp3]	sse_4000
tr414	<img src="locate.jpg" />	To {{c1::locate}} something is to find it.<br />→ &nbsp;I could not {{c1::locate}} my keys in the house.	locate	[l'əukeɪt]	yerleştirmek	[sound:locate.mp3]	sse_4000
tr415	<img src="nurse.jpg" />	A {{c1::nurse}} is a person who helps sick people in the hospital.<br />→ &nbspA {{c1::nurse}} helped me get better.	nurse	[nɜːs]	hemşire	[sound:nurse.mp3]	sse_4000
tr416	<img src="operation.jpg" />	An {{c1::operation}} is when a doctor replaces or removes something in the body.<br />→ &nbspThe {{c1::operation}} on my arm was a success.	operation	[ˌɔp(ə)'reɪʃ(ə)n]	operasyon, ameliyat	[sound:operation.mp3]	sse_4000
tr417	<img src="pain.jpg" />	{{c1::pain}} is the feeling that you have when you are hurt.<br />→ &nbspHis head was full of {{c1::pain}}.	pain	[peɪn]	ağrı, acı	[sound:pain.mp3]	sse_4000
tr418	<img src="refuse.jpg" />	To {{c1::refuse}} something is to say "no" to it.<br />→ &nbspThe dog {{c1::refuse}}d to play with the cat.	refuse	[rɪ'fjuːz]	reddetmek	[sound:refuse.mp3]	sse_4000
tr419	<img src="though.jpg" />	{{c1::though}} is used when the second idea makes the first seem surprising.<br />→ &nbsp{{c1::though}} he was overweight, he liked to be active.	though	[ðəu]	rağmen	[sound:though.mp3]	sse_4000
tr420	<img src="various.jpg" />	If something is {{c1::various}}, there are many types of it.<br />→ &nbspShe owned shoes of {{c1::various}} styles.	various	['veərɪəs]	çeşitli	[sound:various.mp3]	sse_4000
tr421	<img src="actual.jpg" />	{{c1::actual}} means that something is real or true.<br />→ &nbspThis is the {{c1::actual}} sword that the King owned, not a fake one.	actual	['ækʧuəl]	gerçek	[sound:actual.mp3]	sse_4000
tr422	<img src="amaze.jpg" />	To {{c1::amaze}} someone is to surprise them very much.<br />→ &nbspThe news in the paper {{c1::amaze}}d Jack.	amaze	[ə'meɪz]	şaşırtmak	[sound:amaze.mp3]	sse_4000
tr423	<img src="charge.jpg" />	A {{c1::charge}} is the price to pay for something.<br />→ &nbspThe {{c1::charge}} for the shirts was $15.00.	charge	[ʧɑːʤ]	ücret, fiyat	[sound:charge.mp3]	sse_4000
tr424	<img src="comfort.jpg" />	To {{c1::comfort}} someone means to make them feel better.<br />→ &nbspI wanted to {{c1::comfort}} my friend after I heard the bad news.	comfort	['kʌmfət]	rahatlatmak	[sound:comfort.mp3]	sse_4000
tr425	<img src="contact.jpg" />	To {{c1::contact}}  someone is to speak or write to them.<br />→ &nbspI {{c1::contact}}ed Sue about my party.	contact	['kɔntækt]	bağlantı kurmak, iletişim kurmak	[sound:contact.mp3]	sse_4000
tr426	<img src="customer.jpg" />	A {{c1::customer}} is a person who buys something at a store.<br />→ &nbspThe {{c1::customer}} put a few items in a bag.	customer	['kʌstəmə]	müşteri	[sound:customer.mp3]	sse_4000
tr427	<img src="deliver.jpg" />	To {{c1::deliver}} something is to take it from one place to another.<br />→ &nbspThe man {{c1::deliver}}ed Chinese food to my house.	deliver	[dɪ'lɪvə]	teslim etmek	[sound:deliver.mp3]	sse_4000
tr428	<img src="earn.jpg" />	To {{c1::earn}} means to get money for the work you do.<br />→ &nbspHe {{c1::earn}}s his living as a chef in a great restaurant.	earn	[ɜːn]	kazanmak	[sound:earn.mp3]	sse_4000
tr429	<img src="gate.jpg" />	A {{c1::gate}} is a type of door. {{c1::gate}}s are usually made of metal or wood.<br />→ &nbsp;We want to put up a wooden {{c1::gate}} around our house.	gate	[geɪt]	kapı	[sound:gate.mp3]	sse_4000
tr430	<img src="include.jpg" />	To {{c1::include}} something means to have it as part of a group.<br />→ &nbspDoes this meal {{c1::include}} a soft drink?	include	[ɪn'kluːd]	Dahil etmek, içermek	[sound:include.mp3]	sse_4000
tr431	<img src="manage.jpg" />	To {{c1::manage}} something means to control or be in charge of it.<br />→ &nbspI had to {{c1::manage}} the meeting myself.	manage	['mænɪʤ]	yönetmek	[sound:manage.mp3]	sse_4000
tr432	<img src="mystery.jpg" />	A {{c1::mystery}} is something that is difficult to understand or explain.<br />→ &nbspThe path on the map was a complete {{c1::mystery}} to me.	mystery	['mɪst(ə)rɪ]	gizem	[sound:mystery.mp3]	sse_4000
tr433	<img src="occur.jpg" />	To {{c1::occur}} means to happen.<br />→ &nbspWhen did the thunderstorm {{c1::occur}}?	occur	[ə'kɜː]	meydana gelmek, olmak	[sound:occur.mp3]<br />	sse_4000
tr434	<img src="opposite.jpg" />	If A is the {{c1::opposite}} of B, A is completely different from B.<br />→ &nbspThe {{c1::opposite}} of black is white.	opposite	['ɔpəzɪt]	karşısında, zıttı	[sound:opposite.mp3]	sse_4000
tr435	<img src="plate.jpg" />	A {{c1::plate}} is a flat round thing that you put food on.<br />→ &nbspI put my {{c1::plate}} down so I could put some food on it.	plate	[pleɪt]	tabak	[sound:plate.mp3]	sse_4000
tr436	<img src="receive.jpg" />	To {{c1::receive}} something is to get it.<br />→ &nbspI {{c1::receive}}d a present on my birthday.	receive	[rɪ'siːv]	teslim almak, almak	[sound:receive.mp3]	sse_4000
tr437	<img src="reward.jpg" />	A {{c1::reward}} is something given in exchange for good behavior or work.<br />→ &nbspHe was given a {{c1::reward}} for his excellent performance.	reward	[rɪ'wɔːd]	ödül	[sound:reward.mp3]	sse_4000
tr438	<img src="set.jpg" />	To {{c1::set}} something is to put it somewhere.<br />→ &nbspPlease {{c1::set}} the dice down on the table.	set	[set]	koymak, ayarlamak	[sound:set.mp3]<br />	sse_4000
tr439	<img src="steal.jpg" />	To {{c1::steal}} is to take something that is not yours.<br />→ &nbspThe men tried to {{c1::steal}} money from the bank.	steal	[stiːl]	çalmak	[sound:steal.mp3]	sse_4000
tr440	<img src="thief.jpg" />	A {{c1::thief}} is someone who quietly takes things that do not belong to them.<br />→ &nbspA {{c1::thief}} broke into our home and took my mother's jewelry.	thief	[θiːf]	hırsız	[sound:thief_1397924728875.mp3]	sse_4000
tr441	<img src="advance.jpg" />	To {{c1::advance}} is to go forward.<br />→ &nbspHe {{c1::advance}}d up the ladder slowly.	advance	[əd'vɑːn(t)s]	ilerlemek	[sound:advance.mp3]	sse_4000
tr442	<img src="athlete.jpg" />	An {{c1::athlete}} is a person who plays sports.<br />→ &nbspSome {{c1::athlete}}s can play many sports very well.	athlete	['æθliːt]	atlet, sporcu	[sound:athlete.mp3]	sse_4000
tr443	<img src="average.jpg" />	If something is {{c1::average}}, it is at a normal level.<br />→ &nbspI'm not rich or poor; I'm {{c1::average}}.	average	['æv(ə)rɪʤ]	ortalama	[sound:average.mp3]	sse_4000
tr444	<img src="behavior.jpg" />	Your {{c1::behavior}} is the way you act.<br />→ &nbspTheir {{c1::behavior}} was good this semester. They didn't cause trouble.	behavior	[bɪ'heɪvjər]	davranış	[sound:behavior.mp3]	sse_4000
tr445	<img src="behind.jpg" />	{{c1::behind}} means to be at the back of something.<br />→ &nbspThe little girl was hiding {{c1::behind}} a tree.	behind	[bɪ'haɪnd]	arkasında	[sound:behind.mp3]	sse_4000
tr446	<img src="course.jpg" />	A {{c1::course}} is a class in school.<br />→ &nbspI took a P.E. {{c1::course}} in school this year.	course	[kɔːs]	kurs, ders	[sound:course.mp3]	sse_4000
tr447	<img src="lower.jpg" />	To {{c1::lower}} something is to make it go down.<br />→ &nbspThe chart shows how his production has {{c1::lower}}ed over the year.	lower	['ləuə]	alt, azaltmak, indirmek	[sound:lower.mp3]	sse_4000
tr448	<img src="match.jpg" />	To {{c1::match}} is to be the same or similar.<br />→ &nbspThe two shoes {{c1::match}}ed. They looked the same.	match	[mæʧ]	eşleşmek, denk olmak	[sound:match.mp3]	sse_4000
tr449	<img src="member.jpg" />	A {{c1::member}} is a person who is part of a group.<br />→ &nbspJulie is the newest {{c1::member}} of our team.	member	['membə]	üye	[sound:member.mp3]	sse_4000
tr450	<img src="mental.jpg" />	If something is {{c1::mental}}, it has to do with your mind.<br />→ &nbspI made a {{c1::mental}} picture of the room.	mental	['ment(ə)l]	zihinsel	[sound:mental.mp3]	sse_4000
tr451	<img src="passenger.jpg" />	A {{c1::passenger}} is a person who rides in a car, train, or airplane.<br />→ &nbspOne {{c1::passenger}} was standing in the subway train.	passenger	['pæs(ə)nʤə]	yolcu	[sound:passenger.mp3]	sse_4000
tr452	<img src="personality.jpg" />	Your {{c1::personality}} is what you are like and how you behave.<br />→ &nbspJohn has a bad {{c1::personality}}.	personality	[ˌpɜːs(ə)'nælətɪ]	kişilik	[sound:personality.mp3]	sse_4000
tr453	<img src="poem.jpg" />	A {{c1::poem}} is a short kind of writing.<br />→ &nbspWilliam Shakespeare wrote many {{c1::poem}}s.	poem	['pəuɪm]	şiir	[sound:poem_1397924728875.mp3]	sse_4000
tr454	<img src="pole.jpg" />	A {{c1::pole}} is a long thin stick made of wood or metal that supports things.<br />→ &nbspThe flag was hanging from the flag {{c1::pole}}.	pole	[pəul]	kutup	[sound:pole.mp3]	sse_4000
tr455	<img src="remove.jpg" />	To {{c1::remove}} something is to take it away.<br />→ &nbspI {{c1::remove}}d the nail from the board.	remove	[rɪ'muːv]	silmek, kaldırmak	[sound:remove.mp3]	sse_4000
tr456	<img src="safety.jpg" />	{{c1::safety}} means to be the condition of being safe and free from danger.<br />→ &nbspFor his own {{c1::safety}}, he was placed in a car seat.	safety	['seɪftɪ]	Emniyet, güvenlik	[sound:safety.mp3]	sse_4000
tr457	<img src="shoot.jpg" />	To {{c1::shoot}} is to fire something like a bullet at someone or something.<br />→ &nbspThe hunter raised his gun to {{c1::shoot}} at the target.	shoot	[ʃuːt]	ateş etmek	[sound:shoot.mp3]	sse_4000
tr458	<img src="sound.jpg" />	To {{c1::sound}} means to make a noise.<br />→ &nbspThe alarm clock {{c1::sound}}ed and woke us all up.	sound	[saund]	ses vermek	[sound:sound.mp3]	sse_4000
tr459	<img src="swim.jpg" />	To {{c1::swim}} is to move through water.<br />→ &nbspI love to {{c1::swim}} in the ocean.	swim	[swɪm]	yüzmek	[sound:swim.mp3]	sse_4000
tr460	<img src="web.jpg" />	A {{c1::web}} is a home made by a spider.<br />→ &nbspMom cleaned the spider {{c1::web}}s out of the garage.	web	[web]	ağ, örümcek ağı	[sound:web_1397924728875.mp3]	sse_4000
tr461	<img src="block.jpg" />	A {{c1::block}} is a solid piece of wood, stone or ice.<br />→ &nbspI saw a {{c1::block}} of ice on the floor.	block	[blɔk]	blok	[sound:block.mp3]	sse_4000
tr462	<img src="cheer.jpg" />	To {{c1::cheer}} is to give a loud shout of approval or encouragement.<br />→ &nbspThe crowd all {{c1::cheer}}ed when the home team won.	cheer	[ʧɪə]	tezahürat yapmak	[sound:cheer.mp3]	sse_4000
tr463	<img src="complex.jpg" />	If something is {{c1::complex}}, it has many small parts. It is hard to understand.<br />→ &nbspA jig-saw puzzle can be {{c1::complex}} because it has so many pieces.	complex	['kɔmpleks]	karmaşık, kompleks	[sound:complex.mp3]	sse_4000
tr464	<img src="critic.jpg" />	A {{c1::critic}} is someone who give their opinions about movies, books, plays...<br />→ &nbspThe wine {{c1::critic}} tasted the wine so he could give his opinion.	critic	['krɪtɪk]	eleştirmen	[sound:critic.mp3]	sse_4000
tr465	<img src="event.jpg" />	An {{c1::event}} is something that happens, especially something important.<br />→ &nbspFinishing high school was a major {{c1::event}} in his life.	event	[ɪ'vent]	Etkinlik, olay	[sound:event.mp3]	sse_4000
tr466	<img src="exercise.jpg" />	To {{c1::exercise}} is to run or play sports so that you can be healthy.<br />→ &nbspYou should {{c1::exercise}} every day.	exercise	['eksəsaɪz]	egzersiz, spor	[sound:exercise_1397924728875.mp3]	sse_4000
tr467	<img src="fit.jpg" />	If something {{c1::fit}}s, it is small enough or the right size to go there.<br />→ &nbspThe colorful eggs {{c1::fit}} into the box.	fit	[fɪt]	Uygun, uymak	[sound:fit_1397924728875.mp3]	sse_4000
tr468	<img src="friendship.jpg" />	{{c1::friendship}} is the relationship between people who are friends.<br />→ &nbspMichael and Lisa have a very strong {{c1::friendship}} with each other.	friendship	['frendʃɪp]	dostluk, arkadaşlık	[sound:friendship.mp3]	sse_4000
tr469	<img src="guide.jpg" />	A {{c1::guide}} is someone who shows you where to go.<br />→ &nbspWe followed a {{c1::guide}} at the park.	guide	[gaɪd]	kılavuz, rehber	[sound:guide.mp3]	sse_4000
tr470	<img src="lack.jpg" />	If there is a {{c1::lack}} of something, there is not enough of it.<br />→ &nbspHis only problem is a {{c1::lack}} of money.	lack	[læk]	eksiklik, eksik	[sound:lack.mp3]	sse_4000
tr471	<img src="passage.jpg" />	A {{c1::passage}} is a long area with walls that goes from one place to another.<br />→ &nbspThe long {{c1::passage}} led us to the other side of the field.	passage	['pæsɪʤ]	geçit	[sound:passage.mp3]	sse_4000
tr472	<img src="perform.jpg" />	To {{c1::perform}} is to do something in front of people who watch.<br />→ &nbspHe will {{c1::perform}} a song for the class.	perform	[pə'fɔːm]	yapmak, uygulamak, yerine getirmek	[sound:perform.mp3]	sse_4000
tr473	<img src="pressure.jpg" />	{{c1::pressure}} is what you apply to make someone do something.<br />→ &nbspThey put {{c1::pressure}} on him to change his mind.	pressure	['preʃə]	basınç	[sound:pressure.mp3]	sse_4000
tr474	<img src="probable.jpg" />	If something is {{c1::probable}}, it is likely to happen.<br />→ &nbspIt is {{c1::probable}} that you will get a good grade if you study for the test.	probable	['prɔbəbl]	muhtemel	[sound:probable.mp3]	sse_4000
tr475	<img src="public.jpg" />	If something is {{c1::public}}, it is meant for everyone to use.<br />→ &nbspI went to the {{c1::public}} park to play with my friends.	public	['pʌblɪk]	Halk, umumi, kamu	[sound:public.mp3]<br />	sse_4000
tr476	<img src="strike.jpg" />	To {{c1::strike}} someone or something is to hit them.<br />→ &nbsp;She {{c1::struck}} the other girl in the face.	strike, struck	[straɪk]	Grev, vurmak	[sound:strike.mp3]	sse_4000
tr477	<img src="support.jpg" />	To {{c1::support}} something is to like it and help it be successful.<br />→ &nbspEveryone at work {{c1::support}}s the new plan.	support	[sə'pɔːt]	desteklemek	[sound:support.mp3]	sse_4000
tr478	<img src="task.jpg" />	A {{c1::task}} is work that someone has to do.<br />→ &nbspWho has the {{c1::task}} of building the brick wall?	task	[tɑːsk]	görev, iş	[sound:task.mp3]	sse_4000
tr479	<img src="term.jpg" />	A {{c1::term}} is a word for something.<br />→ &nbspI often use the {{c1::term}} "oops" when I make a mistake.	term	[tɜːm]	terim	[sound:term.mp3]	sse_4000
tr480	<img src="unite.jpg" />	To {{c1::unite}} is to get together to do something.<br />→ &nbspIf we {{c1::unite}}, we can finish our project faster.	unite	[juː'naɪt]	birleştirmek	[sound:unite.mp3]	sse_4000
tr481	<img src="associate.jpg" />	To {{c1::associate}} means to connect something with a person or thing.<br />→ &nbspMost people {{c1::associate}} birthday parties with having fun.	associate	[ə'səusɪeɪt]	bağlamak, çağrışım kurmak	[sound:associate.mp3]	sse_4000
tr482	<img src="environment.jpg" />	The {{c1::environment}} is the place where people work or live.<br />→ &nbspKeeping our {{c1::environment}} clean is important to our health.	environment	[ɪn'vaɪər(ə)nmənt]	Çevre, ortam	[sound:environment.mp3]	sse_4000
tr483	<img src="factory.jpg" />	A {{c1::factory}} is a building where things are made or put together.<br />→ &nbspWe have only one {{c1::factory}} in our town.	factory	['fækt(ə)rɪ]	fabrika	[sound:factory.mp3]	sse_4000
tr484	<img src="feature.jpg" />	A {{c1::feature}} is an important part of something.<br />→ &nbsp;The cell phone has many {{c1::feature}}s.	feature	['fiːʧə]	özellik	[sound:feature.mp3]	sse_4000
tr485	<img src="instance.jpg" />	An {{c1::instance}} is an example of something.<br />→ &nbspI have never experienced an {{c1::instance}} of hate. Have you?	instance	['ɪn(t)stən(t)s]	örnek, misal	[sound:instance.mp3]	sse_4000
tr486	<img src="involve.jpg" />	To {{c1::involve}} means to be actively taking part in something.<br />→ &nbspThe whole family was {{c1::involve}}d in playing the game.	involve	[ɪn'vɔlv]	içermek, kapsamak	[sound:involve.mp3]	sse_4000
tr487	<img src="medicine.jpg" />	{{c1::medicine}} is something you take to feel better or treat an illness.<br />→ &nbsp;The doctor gave me {{c1::medicine}} for my cold.	medicine	['medɪsɪn]	ilaç	[sound:medicine.mp3]	sse_4000
tr488	<img src="mix.jpg" />	A {{c1::mix}} is different things put together.<br />→ &nbspThe green {{c1::mix}} we made in science class spilled onto the table.	mix	[mɪks]	karışım, karıştırmak	[sound:mix_1397924728875.mp3]	sse_4000
tr489	<img src="organize.jpg" />	To {{c1::organize}} is to plan or get ready for an event.<br />→ &nbspMake a list to help you {{c1::organize}} the things you need.	organize	['ɔːg(ə)naɪz]	düzenlemek, organize etmek	[sound:organize.mp3]	sse_4000
tr490	<img src="period.jpg" />	A {{c1::period}} is an amount of time when something happens.<br />→ &nbspIn one {{c1::period}} in Europe, there were many knights.	period	['pɪərɪəd]	dönem, periyod	[sound:period.mp3]	sse_4000
tr491	<img src="populate.jpg" />	If people {{c1::populate}} an area, they live there.<br />→ &nbspBillions of people {{c1::populate}} the Earth.	populate	['pɔpjəleɪt]	doldurmak (insanla)	[sound:populate.mp3]	sse_4000
tr492	<img src="produce.jpg" />	To {{c1::produce}} something is to make or grow it.<br />→ &nbspThis tree {{c1::produce}}s apples every year.	produce	['prɔdjuːs]	üretmek, imal etmek	[sound:produce.mp3]	sse_4000
tr493	<img src="range.jpg" />	A {{c1::range}} is a number or a set of similar things.<br />→ &nbspI saw a {{c1::range}} of cars to choose from.	range	[reɪnʤ]	Aralık, menzil	[sound:range.mp3]	sse_4000
tr494	<img src="recognize.jpg" />	To {{c1::recognize}} something is to know it because you have seen it before.<br />→ &nbspI {{c1::recognize}}d an old friend from many years ago.	recognize	['rekəgnaɪz]	tanımak	[sound:recognize.mp3]	sse_4000
tr495	<img src="regular.jpg" />	If something is {{c1::regular}}, it happens often and in equal amounts of time.<br />→ &nbspOur {{c1::regular}} lunch time is around noon.	regular	['regjələ]	düzenli, kurallı	[sound:regular.mp3]	sse_4000
tr496	<img src="sign.jpg" />	A {{c1::sign}} is a notice giving information, directions, a warning, etc.<br />→ &nbspThe {{c1::sign}} indicated that today would be a bad day.	sign	[saɪn]	işaret, tabela	[sound:sign.mp3]	sse_4000
tr497	<img src="tip.jpg" />	A {{c1::tip}} is a pointed end of something.<br />→ &nbspThe {{c1::tip}} of his pen was very sharp.	tip	[tɪp]	İpucu	[sound:tip.mp3]	sse_4000
tr498	<img src="tradition.jpg" />	A {{c1::tradition}} is something people have been doing for a long time.<br />→ &nbsp;Marriage is a {{c1::tradition}} all over the world.	tradition	[trə'dɪʃ(ə)n]	gelenek	[sound:tradition.mp3]	sse_4000
tr499	<img src="trash.jpg" />	{{c1::trash}} is waste material or unwanted or worthless things.<br />→ &nbspPlease take out the {{c1::trash}}; it smells bad	trash	[træʃ]	çöp	[sound:trash.mp3]	sse_4000
tr500	<img src="wide.jpg" />	If something is {{c1::wide}}, it is large from side to side.<br />→ &nbspThe door was as {{c1::wide}} as my arms.	wide	[waɪd]	geniş	[sound:wide.mp3]	sse_4000
tr501	<img src="advice.jpg" />	{{c1::advice}} is an opinion about what to do.<br />→ &nbspI don't know how to study for my exams. Can you give me some {{c1::advice}}?	advice	[əd'vaɪs]	tavsiye	[sound:advice.mp3]	sse_4000
tr502	<img src="along.jpg" />	{{c1::along}} means to move from one part of a road, river etc. to another.<br />→ &nbspWalk {{c1::along}} this tunnel for ten minutes, and you'll see a door on the left.	along	[ə'lɔŋ]	boyunca	[sound:along.mp3]	sse_4000
tr503	<img src="attention.jpg" />	{{c1::attention}} is the notice, thought, or consideration of someone.<br />→ &nbspHis work got the {{c1::attention}} of two of his co-workers.	attention	[ə'ten(t)ʃ(ə)n]	Dikkat	[sound:attention.mp3]<br />	sse_4000
tr504	<img src="attract.jpg" />	To {{c1::attract}} means to make a person or thing come closer or be interested.<br />→ &nbspThe magnet {{c1::attract}}ed the metal.	attract	[ə'trækt]	çekmek	[sound:attract.mp3]	sse_4000
tr505	<img src="climb.jpg" />	To {{c1::climb}} means to use your hands and feet to go up on something.<br />→ &nbspThe girls {{c1::climb}}ed to the top of the mountain.	climb	[klaɪm]	tırmanış	[sound:climb.mp3]	sse_4000
tr506	<img src="drop.jpg" />	To {{c1::drop}} is to fall or allow something to fall.<br />→ &nbspA small amount of water {{c1::drop}}ped from the bottle.	drop	[drɔp]	düşürmek	[sound:drop.mp3]	sse_4000
tr507	<img src="final.jpg" />	If something is {{c1::final}}, it is the last part.<br />→ &nbspIn the {{c1::final}} part of the film, the man and the woman got married.	final	['faɪn(ə)l]	nihai	[sound:final.mp3]	sse_4000
tr508	<img src="further.jpg" />	{{c1::further}} is used to say something is from a distance or time.<br />→ &nbsp;The escalator is {{c1::further}} along than I thought.	further	['fɜːðə]	Daha ileri	[sound:further.mp3]<br />	sse_4000
tr509	<img src="imply.jpg" />	To {{c1::imply}} something is to suggest it without saying it.<br />→ &nbsp;The man {{c1::implied}} &nbsp;that he wanted the job, but he didn't say so.	imply, implied	[ɪm'plaɪ]	, İma ima	[sound:imply.mp3]	sse_4000
